2020-01-11 20:15:48,b'Day 4 was spent touring Nova Scotia farms with some amazing views! We finished the day off with an excellent dinner\xe2\x80\xa6 https://t.co/jRBi2iR5m3'
2020-01-11 20:05:43,b'@somyadixit5 @ScotiabankHelps @scotiabank @BMO @RBC @TD_Canada @cibc #scotiabank is the worst!!!!'
2020-01-11 20:03:26,b'@ScotiabankHelps @scotiabank @BMO @RBC @TD_Canada @cibc more than 6 months never received the money refund from Sco\xe2\x80\xa6 https://t.co/AQXZ8Xewht'
2020-01-11 19:55:14,b'@RBC @WPGHomeShows @Bryan_Baeumler I\xe2\x80\x99m here in branch trying to pay or US dollar RBC credit card and they won\xe2\x80\x99t eve\xe2\x80\xa6 https://t.co/vE8I15uYQ8'
2020-01-11 19:48:39,b'Check out @jillreports\xe2\x80\x99 interview with \xe2\x81\xa6@BCCareProviders\xe2\x81\xa9 CEO Daniel Fontaine on @RBC\xe2\x80\x99s \xe2\x80\x9cNavigating the 2020s\xe2\x80\x9d repo\xe2\x80\xa6 https://t.co/0IWV2fQtmk'
2020-01-11 19:44:34,b'@RBC absolutely pathetic service..been with the bank for 4 years and you are refusing to release my colateral on cr\xe2\x80\xa6 https://t.co/nutggJryCY'
2020-01-11 19:33:51,b'@MichelleBailey1 Funny you should say that. We went across the street and opened a @RBC account. #SnoozeYouLose'
2020-01-11 19:17:37,b'The rally ends with encouragement for people to attend both the Vigil at @DalhousieU for the Canadians killed in Ir\xe2\x80\xa6 https://t.co/64B3uc8vDe'
2020-01-11 18:44:38,b'@RBC has the worst site to compare bank accounts. OMG! So confusing. Layout changes between accounts mating it real\xe2\x80\xa6 https://t.co/BrpWdxHVQm'
2020-01-11 18:43:25,b'I really hope every other bank in Canada is calling him offering accounts with zero fees to him and family. Hey\xe2\x80\xa6 https://t.co/ZaQjKSqId4'
2020-01-11 18:42:11,"b""You know the Banks are greedy as !@#$ when you've had your account for 24 years and they won't even credit you a $4\xe2\x80\xa6 https://t.co/qikjreE6y6"""
2020-01-11 18:39:11,"b'@scottu487 @RBC I agree they should reimburse out of compassion, but damn if using your phone number as your pin ai\xe2\x80\xa6 https://t.co/iSFSTioW03'"
2020-01-11 18:36:44,b'@WilliamsSupport @WilliamsRacing @RBC Funny how Autosport didn\xe2\x80\x99t mention all of our new sponsors in their article a\xe2\x80\xa6 https://t.co/rhCPHIuSRS'
2020-01-11 18:35:27,"b'@MrMrharibo @WilliamsSupport @WilliamsRacing @RBC Yeah, it\xe2\x80\x99s terrific news for the team, isn\xe2\x80\x99t it?'"
2020-01-11 18:30:02,b'Hey Winnipeg! @Bryan_Baeumler presented by @RBC is in town and presenting on the @HGTVCanada Lifestyle Stage presen\xe2\x80\xa6 https://t.co/HdxJmWKqQ4'
2020-01-11 18:27:04,b'@RBC Love how I can now pay my bills through the bank machine \xf0\x9f\x99\x8f'
2020-01-11 18:26:56,b'@RBCeconomics @RBC becomes latest cheerleader for the oil sands. Seems this risk-loving bank likes to pile stranded\xe2\x80\xa6 https://t.co/3F9HVttbc7'
2020-01-11 18:13:02,b'You know what is so sad @RBC being a victim of a fraud and still have to paid for this action.'
2020-01-11 18:10:18,b'@briangm11 @maureen_boland @CTVToronto @RBC Read the article and find out'
2020-01-11 18:06:27,"b""Student scammed $8,000 won't be reimbursed because she used phone number digits as PIN @RBC does nothing \xf0\x9f\x98\xa0\xf0\x9f\x96\x95 https://t.co/R4VIUrNlPR"""
2020-01-11 18:04:36,"b""@CTVToronto Typical @RBC   - if you're not rich, they don't care"""
2020-01-11 18:00:52,b'Another great seminar for you in our RBC Seminar Room 1! Learn Franchise Financing at 1:30 PM. Presented by: Sandro\xe2\x80\xa6 https://t.co/kwWgKSemsC'
2020-01-11 17:39:50,b'Hey @RBC. You may need to update your website for this credit card lol. 2017 is a long time ago. https://t.co/r80qf9FuWr'
2020-01-11 17:33:35,"b""This Month's Installation: RBC Insurance Services \nhttps://t.co/4qUerV2YfQ\n#lockourier #smartlockers\xe2\x80\xa6 https://t.co/1pYvXBt7rv"""
2020-01-11 17:22:27,"b""@RBC I have $35 in electronic fees, at $5 per electronic transactions in the course of spending less than $100.  I'\xe2\x80\xa6 https://t.co/hs4j8ebEvV"""
2020-01-11 17:20:07,"b'The RBC Visa Infinite Avion, issued by Royal Bank of Canada, is a travel credit card earning one point for every do\xe2\x80\xa6 https://t.co/8xPD6XLnlZ'"
2020-01-11 17:17:59,"b'@maureen_boland @CTVToronto @RBC Yes, bank should be liable after it was notified. Do we know how much was taken be\xe2\x80\xa6 https://t.co/rvJLC3vFwl'"
2020-01-11 17:15:53,b'@briangm11 @CTVToronto @RBC Except that she notified the bank the next day after it was taken.  The bank didn\xe2\x80\x99t fre\xe2\x80\xa6 https://t.co/EPQpOfUb65'
2020-01-11 17:15:17,"b'@RBC Canadian students just died in a huge plane crash, give this Canadian student a break. She will have enough sc\xe2\x80\xa6 https://t.co/FFmpx3HWpK'"
2020-01-11 17:08:24,b'@allisoncouto @RBC Very common RBC experience.\nRun away as far as you can from them'
2020-01-11 17:07:25,b'@RBC @_TylerMcIntyre Trash'
2020-01-11 17:06:02,"b""@RBC y'all a piece of work. A woman's card was stolen, used without her consent. You have video evidence and refuse\xe2\x80\xa6 https://t.co/3q3F5xu2P2"""
2020-01-11 16:48:18,"b'@CTVToronto @RBC made the correct decision. If it gives a refund, all the ""me, too"" will be asking for money!'"
2020-01-11 15:55:13,b'Women in Economics Mentor Lunch &amp; Learn @TABE_Economics With @TD_Economics and @RBC\xe2\x80\x99s Dawn Desjardins on January 29\xe2\x80\xa6 https://t.co/9h6HR0dQlE'
2020-01-11 15:21:07,b'PNC Settles Overdraft Fee Abuse - Bank Iceberg Builds https://t.co/U1Sphx2x3k  \nbanking #overdrafts #fees\xe2\x80\xa6 https://t.co/S1wADS1AjB'
2020-01-11 15:13:52,b'Memorable evening spent with partners and friends of #RBC hearing advice from @Bryan_Baeumler https://t.co/I83BVpWS9P'
2020-01-11 15:07:41,"b'On Monday, we at @RBC welcome our #WinterCoops to our #WinterKickoff2020 with the Early Talent Acquisition Team!  W\xe2\x80\xa6 https://t.co/aoDcDtcPzS'"
2020-01-11 14:32:47,b'@VictorJStiff @TFCA @RBC @rickmercer @cameron_tiff Awesome'
2020-01-11 14:17:48,b'@RBC this is disgusting. Shouldn\xe2\x80\x99t matter if someone can guess your pin. She was obviously scammed out of the money\xe2\x80\xa6 https://t.co/bIFN7wBTRs'
2020-01-11 14:08:34,b'@scotiabank @RBC @BMO @cibc @TDBank_US are you funding fossil fuel production? I\xe2\x80\x99m sure you #knowthescience. Are yo\xe2\x80\xa6 https://t.co/nxOblis5tl'
2020-01-11 13:59:42,b'On the sad passing of legendary golf course architect Pete Dye with candid thoughts from @IanAndrewGolf\xe2\x80\xa6 https://t.co/yaVv6UmUZL'
2020-01-11 13:24:25,"b'""Youth are being let down by older generations &amp; those in power. Since 2015, 33 banks have poured $1.9tn into fossi\xe2\x80\xa6 https://t.co/qErukRxa0m'"
2020-01-11 11:36:26,b'Supreme Court of BC dates for the Robert Wright Trust January 30th and 31st. #racialprofiling\xe2\x80\xa6 https://t.co/v2S8ds5S32'
2020-01-11 08:12:01,b'@stevemcniven @TD_Canada @RBC Why would anybody ever think a bank cared about them? They\xe2\x80\x99re an entity not a friend.'
2020-01-11 08:10:52,"b'// when i left &amp; escalated my complaint, @RBC actually took them seriously and fixed the issue, but when I complain\xe2\x80\xa6 https://t.co/4CTFLc9aib'"
2020-01-11 08:06:42,"b""// this story is enraging. I don't use @BMO but @RBC accused my FN partner &amp; i of falsifying corporate documents wh\xe2\x80\xa6 https://t.co/Pq73woG7ZI"""
2020-01-11 07:34:12,b'Did my rbc account get hacked?\xf0\x9f\x98\xad have fun with my 80 cents @RBC what is this?? https://t.co/kdQoF4Eg1G'
2020-01-11 07:09:42,b'Now one question I always wanted to ask @RBC : why is it that when you are using RBC online the interface changes f\xe2\x80\xa6 https://t.co/sMQWSKICjL'
2020-01-11 06:16:45,b'@Supermathie @RBC That\xe2\x80\x99s the really sad truth.'
2020-01-11 06:16:22,b'@hacks4pancakes I wish @RBC even *offered* 2FA at all.'
2020-01-11 06:11:23,"b'@RBC MyFinanceTracker has been unable to add a new asset for like a week now: ""Sorry, myFinanceTracker is temporari\xe2\x80\xa6 https://t.co/ZqQ88zetFP'"
2020-01-11 05:26:31,b'@CDNConfucius @stevemcniven @TD_Canada @RBC @tdcanadatrust did the same to me!!! Sent me to collections over someth\xe2\x80\xa6 https://t.co/xBnKeWlrhA'
2020-01-11 05:08:06,"b'@BMO @RBC is a greedy bank too, closed my account long ago. Fees for every damn thing.'"
2020-01-11 03:40:48,b'Come on @RBC Do better. https://t.co/EIAcwIGnZg'
2020-01-11 03:30:16,"b""Yo don't store ur credit card info in the McDonald App. Some guy from Quebec ordered $50 of food using my card. God\xe2\x80\xa6 https://t.co/eCsNGqj2Iz"""
